City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,bojia,26.4672,111.9681,26.49,94,100,1.27,CN,1724772263
363,mandiana,10.6333,-8.6833,27.19,85,100,1.11,GN,1724772265
364,musanze,-1.4998,29.635,20.52,65,93,0.81,RW,1724772266
365,sisimiut,66.9395,-53.6735,6.8,83,100,1.67,GL,1724772268
366,sechura,-5.5569,-80.8222,21.31,71,93,2.45,PE,1724772269
367,abrantes,39.4667,-8.2,31.33,26,0,2.24,PT,1724772270
368,mili,6.0815,171.735,28.76,75,98,6.49,MH,1724772271
369,sirjan,29.452,55.6814,30.62,10,0,10.59,IR,1724772272
370,bhabhua,25.05,83.6167,25.85,90,100,1.89,IN,1724772274
371,sungailiat,-1.85,106.1333,26.76,80,66,4.26,ID,1724772275
372,mermoz boabab,14.7065,-17.4758,29.88,74,75,3.09,SN,1724772276
373,geraldton,-28.7667,114.6,17.23,94,100,2.06,AU,1724772277
374,severo-yeniseyskiy,60.3725,93.0408,11.55,99,100,1.09,RU,1724772278
375,ugoofaaru,5.6667,73.0,28.31,71,86,1.53,MV,1724772080
376,puerto ayacucho,5.6639,-67.6236,28.91,73,42,2.66,VE,1724772280
377,rice lake,45.5061,-91.7382,21.33,92,100,3.19,US,1724772282
378,bulanash,57.2783,61.9965,16.82,78,39,1.87,RU,1724772283
379,sirte,31.2089,16.5887,30.27,52,0,6.48,LY,1724772285
380,madison,34.7334,-86.5667,32.19,46,0,1.79,US,1724772182
381,eastham,41.8301,-69.9739,24.53,77,0,1.54,US,1724772287
382,sumenep,-7.0167,113.8667,26.3,75,98,3.83,ID,1724772288
383,cadale,2.7603,46.3222,26.45,81,31,6.85,SO,1724772289
384,bakanas,44.8081,76.2772,25.52,17,100,4.6,KZ,1724772291
385,vershino-darasunskiy,52.35,115.5167,11.95,90,13,1.97,RU,1724772292
386,yuksekova,37.5736,44.2872,27.86,21,40,4.63,TR,1724772293
387,castletown,53.0281,-9.0686,16.51,74,96,5.88,IE,1724772294
388,nivala,63.9167,24.9667,17.15,49,7,4.32,FI,1724772295
389,deyang,31.1302,104.382,29.95,62,100,1.78,CN,1724772296
390,maues,-3.3836,-57.7186,38.24,24,60,1.0,BR,1724772297
391,nellore,14.4333,79.9667,30.82,56,100,0.68,IN,1724772299
392,bowral,-34.4667,150.4167,13.57,41,70,6.53,AU,1724772300
393,al kharijah,25.4514,30.5464,42.18,15,14,2.72,EG,1724772301
394,lazaro cardenas,17.9583,-102.2,28.82,73,66,1.43,MX,1724772302
395,novotroitskaya,45.3267,41.5253,31.55,27,7,4.45,RU,1724772303
396,thunder bay,48.4001,-89.3168,20.99,64,75,4.63,CA,1724772160
397,la paz,-16.5,-68.15,16.99,41,0,3.09,BO,1724772231
398,haddington,55.9561,-2.7833,19.13,79,100,7.05,GB,1724772307
399,bel ombre,-4.6167,55.4167,25.91,89,40,5.66,SC,1724772308
400,khandyga,62.6667,135.6,7.8,78,94,1.72,RU,1724772309
401,naze,28.3667,129.4833,25.51,93,100,19.44,JP,1724772310
402,thohoyandou,-22.9456,30.485,31.65,12,0,1.87,ZA,1724772311
403,aykhal,66.0,111.5,8.74,70,81,1.81,RU,1724772312
404,caqueza,4.4057,-73.9468,23.66,50,80,3.11,CO,1724772313
405,buta,2.7858,24.73,31.63,48,82,0.4,CD,1724772315
406,mejit,10.2753,170.8646,28.47,79,91,6.91,MH,1724772316
407,horta,38.5333,-28.6333,26.8,70,20,4.63,PT,1724772317
408,palapye,-22.546,27.1251,31.85,8,0,1.79,BW,1724772318
409,konibodom,40.2843,70.4426,31.25,13,82,7.48,TJ,1724772319
410,ujjain,23.1833,75.7667,23.37,90,100,4.24,IN,1724772320
411,vernon,50.2581,-119.2691,16.36,82,92,3.13,CA,1724772148
412,shenjiamen,29.9576,122.298,26.68,89,69,0.7,CN,1724772322
413,toliara,-23.35,43.6667,23.87,65,0,4.82,MG,1724772324
414,belyy yar,53.6039,91.3903,14.94,82,40,2.0,RU,1724772325
415,ocean city,39.2776,-74.5746,28.43,72,0,1.79,US,1724772326
416,tondano,1.3038,124.9112,21.05,96,34,0.33,ID,1724772327
417,portland,45.5234,-122.6762,16.76,78,100,3.09,US,1724772304
418,comandante fontana,-25.3345,-59.6821,15.77,43,100,2.44,AR,1724772329
419,vila franca do campo,37.7167,-25.4333,26.23,59,1,5.25,PT,1724772330
420,kralendijk,12.15,-68.2667,31.99,62,20,6.69,BQ,1724772332
421,nuku'alofa,-21.1333,-175.2,16.19,100,20,0.51,TO,1724772333
422,antofagasta,-23.65,-70.4,14.6,67,56,4.29,CL,1724772194
423,zhaqsy,51.9083,67.3133,15.5,65,100,3.58,KZ,1724772335
424,tanout,14.9709,8.8879,31.34,45,64,5.28,NE,1724772336
425,beverly hills,34.0736,-118.4004,24.29,79,40,2.06,US,1724772337
426,castillos,-34.1667,-53.8333,15.23,54,0,1.24,UY,1724772338
427,bargi,22.9833,79.8667,25.35,81,100,1.84,IN,1724772340
428,itambacuri,-18.0311,-41.685,21.76,60,100,3.04,BR,1724772341
429,pirapora,-17.345,-44.9419,31.23,33,0,2.88,BR,1724772267
430,nieuw amsterdam,5.8833,-55.0833,33.01,55,75,2.06,SR,1724772343
431,port pirie,-33.1833,138.0167,14.89,56,0,3.99,AU,1724772344
432,boende,-0.2167,20.8667,31.41,42,59,0.59,CD,1724772345
433,pingxiang,27.6167,113.85,24.66,99,100,1.64,CN,1724772346
434,kourou,5.1552,-52.6478,33.33,51,10,2.58,GF,1724772347
435,pimenta bueno,-11.6725,-61.1936,34.61,22,0,0.97,BR,1724772349
436,greymouth,-42.4667,171.2,8.08,91,49,0.69,NZ,1724772350
437,angaur state,6.906,134.13,28.85,72,89,0.74,PW,1724772258
438,yung shue wan,22.2333,114.1167,30.93,79,94,0.45,HK,1724772352
439,avia terai,-26.6853,-60.7292,14.66,49,100,2.27,AR,1724772353
440,san nicolas,18.1725,120.5953,27.95,89,40,2.06,PH,1724772355
441,villa canas,-34.0057,-61.6076,17.75,10,0,4.01,AR,1724772357
442,boden,65.8252,21.6886,15.88,48,23,5.58,SE,1724772358
443,cacheu,12.2706,-16.1658,30.43,68,100,4.82,GW,1724772359
444,chinde,26.8212,87.7095,25.38,88,58,1.04,NP,1724772360
445,sao miguel do araguaia,-13.275,-50.1628,36.36,18,0,3.3,BR,1724772362
446,fallon,39.4735,-118.7774,16.93,29,0,0.0,US,1724772363
447,lamu,-2.2717,40.902,25.81,80,13,5.31,KE,1724772365
448,sanchor,24.7553,71.7722,25.51,86,100,10.0,IN,1724772366
449,yuza,39.0,139.9167,24.75,98,97,2.29,JP,1724772367
450,cabo san lucas,22.8909,-109.9124,31.17,45,40,2.06,MX,1724772249
451,choibalsan,48.0667,114.5,18.66,89,100,2.98,MN,1724772369
452,rawai,7.7797,98.3253,26.1,99,100,8.97,TH,1724772370
453,selebi-phikwe,-21.979,27.8498,31.65,9,0,0.76,BW,1724772371
454,rosarito,32.3333,-117.0333,22.54,78,5,1.61,MX,1724772372
455,kupang,-10.1667,123.5833,26.32,83,62,3.09,ID,1724772374
456,mahina,-17.5065,-149.489,20.87,73,20,3.6,PF,1724772377
457,dzhalagash,45.0833,64.6667,19.77,61,81,2.25,KZ,1724772378
458,suva,-18.1416,178.4415,18.71,100,20,0.0,FJ,1724772352
459,mana,5.6592,-53.7767,30.75,63,29,3.01,GF,1724772380
460,sampit,-2.5333,112.95,23.36,98,98,0.57,ID,1724772382
461,sitka,57.0531,-135.33,11.94,82,75,0.0,US,1724772383
462,riyadh,24.6877,46.7219,42.51,9,17,7.06,SA,1724772134
463,betamcherla,15.4667,78.1667,28.05,59,100,7.81,IN,1724772385
464,yishui,35.7847,118.6281,21.62,90,48,5.81,CN,1724772386
465,nova sintra,14.8667,-24.7167,27.13,74,100,2.09,CV,1724772387
466,bodo,67.28,14.405,12.19,79,75,15.43,NO,1724772388
467,dzuunharaa,48.8523,106.4579,14.85,93,12,1.67,MN,1724772389
468,nizhnesortymskiy,62.4397,71.7603,19.65,61,100,3.1,RU,1724772297
469,miramichi,47.0043,-65.4654,26.66,50,0,3.74,CA,1724772392
470,akom ii,2.7833,10.5667,26.8,63,72,2.68,CM,1724772393
471,teluk nibung,3.001,99.8164,24.11,93,100,1.58,ID,1724772394
472,kilindoni,-7.9139,39.6668,25.62,80,9,5.1,TZ,1724772395
473,jaguey grande,22.5269,-81.1286,31.26,61,51,3.39,CU,1724772396
474,callao,-12.0667,-77.15,16.16,82,100,3.09,PE,1724772397
475,bela,25.9333,81.9833,25.76,91,100,2.76,IN,1724772398
476,tamanrasset,22.785,5.5228,33.95,17,40,1.54,DZ,1724772400
477,pingliang,35.5392,106.6861,20.41,75,100,3.03,CN,1724772401
478,taoudenni,22.6783,-3.9836,47.05,7,0,6.97,ML,1724772402
479,ingeniero jacobacci,-41.3427,-69.5448,4.02,42,0,2.13,AR,1724772404
480,rantepao,-2.9701,119.8978,18.42,100,45,0.63,ID,1724772405
481,miles city,46.4083,-105.8406,14.54,100,20,3.09,US,1724772406
482,tofol,5.3248,163.0078,27.09,79,98,1.39,FM,1724772408
483,taysan,13.8697,121.0971,23.57,95,100,2.25,PH,1724772409
484,vargarda,58.0371,12.8091,18.88,62,96,3.98,SE,1724772317
485,berezovo,63.9381,65.0419,16.34,67,44,1.89,RU,1724772411
486,percut,3.6253,98.864,25.12,98,100,2.5,ID,1724772412
487,salinopolis,-0.6136,-47.3561,29.01,73,15,4.96,BR,1724772360
488,balabac,7.9868,117.0645,26.64,87,100,3.85,PH,1724772414
489,wehrheim,50.3,8.5667,28.64,43,17,3.2,DE,1724772415
490,kyshtovka,56.555,76.6271,10.88,94,93,2.75,RU,1724772417
491,paraty,-23.2178,-44.7131,20.33,52,2,2.16,BR,1724772285
492,alice springs,-23.7,133.8833,17.75,45,12,2.57,AU,1724772419
493,mount pleasant,32.7941,-79.8626,30.0,82,75,2.06,US,1724772152
494,havelberg,52.8309,12.0755,27.69,41,24,2.51,DE,1724772421
495,iola,37.9245,-95.4,31.03,64,98,2.24,US,1724772422
496,shendi,16.6915,33.4341,32.25,47,100,3.01,SD,1724772423
497,daru,-9.0763,143.2092,25.07,77,33,6.68,PG,1724772425
498,orapa,-21.2833,25.3667,31.46,9,0,2.66,BW,1724772426
499,saint-philippe,-21.3585,55.7679,19.91,81,18,6.47,RE,1724772427
500,joshimath,30.5667,79.5667,17.5,85,57,0.33,IN,1724772428
501,ponta delgada,37.7333,-25.6667,26.4,57,20,6.69,PT,1724772429
502,barra de santo antonio,-9.4047,-35.5072,25.74,72,84,4.65,BR,1724772153
503,tropea,38.6754,15.8948,25.38,65,52,5.4,IT,1724772431
504,juan griego,11.0817,-63.9655,36.07,52,10,5.66,VE,1724772434
505,salmas,38.1973,44.7653,28.75,19,0,1.99,IR,1724772435
506,kantharalak,14.6406,104.6499,26.61,78,86,2.61,TH,1724772436
507,guiuan,11.0333,125.7247,29.08,73,100,1.8,PH,1724772437
508,bubaque,11.2833,-15.8333,27.32,82,64,6.2,GW,1724772438
509,quang ngai,15.1167,108.8,24.41,92,91,2.4,VN,1724772439
510,monte carmelo,-18.7247,-47.4986,28.62,28,0,2.54,BR,1724772441
511,urangan,-25.3,152.9,20.51,88,0,3.05,AU,1724772442
512,na mom,6.9586,100.5568,24.91,88,75,1.03,TH,1724772443
513,carutapera,-1.195,-46.02,29.88,68,94,4.21,BR,1724772444
514,champerico,14.3,-91.9167,27.81,73,66,1.62,GT,1724772445
515,molo,-0.2479,35.7374,15.02,85,47,1.06,KE,1724772446
516,patong,7.8961,98.2966,26.12,99,100,7.59,TH,1724772447
517,cova figueira,14.8905,-24.2934,21.44,74,100,1.36,CV,1724772448
518,hilo,19.7297,-155.09,21.85,95,100,2.57,US,1724772450
519,tacna,-18.0056,-70.2483,14.11,67,40,2.57,PE,1724772228
520,ola,59.5833,151.2833,10.44,97,100,1.32,RU,1724772452
521,tanjung selor,2.8372,117.3642,23.98,99,72,0.33,ID,1724772453
522,acapulco de juarez,16.8634,-99.8901,29.9,70,40,1.54,MX,1724772454
523,bartica,6.4,-58.6167,34.54,45,61,0.87,GY,1724772455
524,dapa,9.7594,126.0531,28.31,74,100,3.09,PH,1724772456
525,richards bay,-28.783,32.0377,28.79,37,0,3.76,ZA,1724772458
526,saint-pierre,-21.3393,55.4781,19.82,77,75,3.09,RE,1724772459
527,morehead city,34.7229,-76.726,30.01,78,0,1.79,US,1724772164
528,fig tree,-33.0317,148.7511,6.19,89,1,3.11,AU,1724772461
529,thames,-37.1333,175.5333,12.63,88,100,3.44,NZ,1724772462
530,suntar,62.1444,117.6319,9.98,92,100,2.28,RU,1724772463
531,nioki,-2.7167,17.6833,38.48,18,18,2.44,CD,1724772464
532,navoiy,40.0844,65.3792,26.71,16,0,3.09,UZ,1724772466
533,sinabang,2.4803,96.3801,23.72,91,100,3.48,ID,1724772467
534,la foa,-21.7108,165.8276,19.0,78,21,2.04,NC,1724772468
535,luanda,-8.8368,13.2343,23.0,73,75,3.6,AO,1724772469
536,farasan,16.7022,42.1183,30.3,81,37,6.22,SA,1724772316
537,les cayes,18.2,-73.75,30.91,65,65,5.57,HT,1724772471
538,kargil,34.5667,76.1,11.25,59,90,3.62,IN,1724772472
539,hualien city,23.9769,121.6044,27.96,92,0,2.23,TW,1724772296
540,porto novo,6.4965,2.6036,27.9,72,82,6.52,BJ,1724772475
541,yeppoon,-23.1333,150.7333,19.64,85,56,2.59,AU,1724772317
542,ghat,24.9647,10.1728,38.07,12,4,2.37,LY,1724772477
543,unai,-16.3575,-46.9061,30.84,30,0,2.91,BR,1724772478
544,lawas,13.764,121.0566,26.67,85,100,3.27,PH,1724772479
545,saurimo,-9.6608,20.3916,33.29,9,66,2.75,AO,1724772480
546,brookings,44.3114,-96.7984,20.81,87,20,3.6,US,1724772438
547,nyrany,49.7114,13.2119,26.66,51,0,4.02,CZ,1724772483
548,akureyri,65.6835,-18.0878,12.96,54,75,3.09,IS,1724772484
549,cascais,38.6979,-9.4215,29.17,48,0,8.75,PT,1724772485
550,murghob,38.1702,73.9667,13.83,16,1,3.53,TJ,1724772486
551,luderitz,-26.6481,15.1594,16.55,69,0,8.89,NA,1724772487
552,nikolayevsk-on-amure,53.1406,140.73,13.5,91,0,0.89,RU,1724772488
553,qala i naw,34.9874,63.1289,31.15,15,0,5.64,AF,1724772489
554,yigo village,13.5361,144.8886,28.16,88,75,2.57,GU,1724772491
555,tangalle,6.024,80.7911,26.46,81,23,4.6,LK,1724772492
556,byron bay,-28.65,153.6167,18.68,91,0,4.67,AU,1724772493
557,gunjur,13.2019,-16.7339,30.04,79,75,1.54,GM,1724772494
558,kanbe,16.7053,96.0017,27.03,96,100,2.16,MM,1724772495
559,ulsteinvik,62.3432,5.8487,14.5,90,100,2.68,NO,1724772496
560,nguigmi,14.2495,13.1092,31.3,55,89,5.38,NE,1724772497
561,kuqa,41.7278,82.9364,26.9,33,100,3.04,CN,1724772499
562,kidal,18.4411,1.4078,39.46,27,100,6.65,ML,1724772500
563,maun,-19.9833,23.4167,32.98,12,0,1.54,BW,1724772501
564,charlottetown,46.2352,-63.1267,23.76,70,20,5.14,CA,1724772502
565,brownsville,25.9018,-97.4975,32.77,71,40,2.06,US,1724772240
566,hirara,24.8,125.2833,28.15,89,75,2.06,JP,1724772505
567,nadym,65.5333,72.5167,15.84,75,98,3.96,RU,1724772506
568,gadzhiyevo,69.2551,33.3362,15.22,57,90,11.98,RU,1724772508
569,hasaki,35.7333,140.8333,27.11,83,69,7.44,JP,1724772509
570,ciudad bolivar,8.1222,-63.5497,31.49,54,86,2.65,VE,1724772510
571,palmerston,-12.486,130.9833,25.52,81,75,3.6,AU,1724772511
572,taulaga,-11.0553,-171.0883,27.0,77,52,3.36,AS,1724772512
573,eirunepe,-6.6603,-69.8736,31.54,28,21,1.55,BR,1724772513
574,qingdao,36.0986,120.3719,21.78,88,0,4.0,CN,1724772514
575,paradip garh,20.3167,86.6167,28.55,80,100,3.0,IN,1724772516
576,mezhdurechenskiy,59.6,65.9333,17.04,76,67,1.99,RU,1724772517
577,ixtapa,20.7,-105.2,30.13,83,75,2.57,MX,1724772518
578,hotan,37.0997,79.9269,26.49,38,77,4.35,CN,1724772519
579,troitsko-pechorsk,62.7084,56.1964,18.59,74,64,1.11,RU,1724772520
580,kapit,2.0167,112.9333,22.92,100,100,0.84,MY,1724772521
581,shache,38.4167,77.2406,24.38,45,63,2.23,CN,1724772522
582,priozersk,61.0393,30.1291,19.44,83,46,5.64,RU,1724772523
583,novyy urengoy,66.0833,76.6333,15.99,82,100,3.21,RU,1724772525
